 "rsNr" , "dateApplicability" , "title" , "abrev" , "fileUrl" ,
 "0.132.349.28" , "2000-03-01" , "Convention du 18 septembre 1996 entre la Confédération suisse et la République française portant rectification de la frontière franco-suisse entre le Canton de Vaud et le Département du Doubs" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2000/380/20000301/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2000-380-20000301-fr-pdf-a.pdf" ,
 "0.132.349.31" , "1960-12-01" , "Convention du 3 décembre 1959 entre la Suisse et la France concernant une rectification de la frontière entre le canton de Neuchâtel et le département du Doubs" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1960/1497_1554_1554/19601201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1960-1497_1554_1554-19601201-fr-pdf-a.pdf" ,
 "0.132.349.34" , "1957-09-10" , "Convention du 25 février 1953 entre la Suisse et la France sur diverses modifications de la frontière" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1957/857_867_891/19570910/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1957-857_867_891-19570910-fr-pdf-a.pdf" ,
 "0.132.349.37" , "1960-12-01" , "Convention du 3 décembre 1959 entre la Suisse et la France concernant la fixation de la frontière entre le canton de Bâle-Ville et le département du Haut-Rhin" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1960/1499_1555_1555/19601201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1960-1499_1555_1555-19601201-fr-pdf-a.pdf" ,
 "0.132.349.41" , "2019-08-13" , "Accord du 10 mars 1965 entre le Conseil fédéral suisse et le Gouvernement de la République Française concernant l'abornement et l'entretien de la frontière" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1966/654_678_674/20190813/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1966-654_678_674-20190813-fr-pdf-a.pdf" ,
 "0.132.454.1" , "1942-09-23" , "Echange de notes des 10 décembre 1936/5 août 1937 concernant la détermination de la frontière italo-suisse entre le Piz Lad et le Run Do ou Cima Garibaldi" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1969/1308_1320_1323/19420923/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1969-1308_1320_1323-19420923-fr-pdf-a.pdf" ,
 "0.132.454.2" , "1942-09-23" , "Convention du 24 juillet 1941 entre la Confédération suisse et le Royaume d'Italie sur la détermination de la frontière italo-suisse entre le Run Do ou Cima Garibaldi et le mont Dolent" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/58/995_997_1041/19420923/fr/pdf-a/fedlex-data-admin-ch-eli-cc-58-995_997_1041-19420923-fr-pdf-a.pdf" ,
 "0.132.454.20" , "1992-02-10" , "Convention du 5 février 1990 entre la Confédération suisse et la République italienne concernant une rectification de la frontière dans le secteur du barrage de Livigno" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1992/962_962_962/19920210/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1992-962_962_962-19920210-fr-pdf-a.pdf" ,
 "0.132.454.21" , "1963-06-26" , "Convention du 25 novembre 1952 entre la Confédération Suisse et la République Italienne concernant une modification de la frontière dans le Val di Lei (avec prot. add.)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1955/608_626_632/19630626/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1955-608_626_632-19630626-fr-pdf-a.pdf" ,
 "0.132.454.22" , "1953-04-18" , "Convention du 5 avril 1951 entre la Confédération suisse et la République italienne concernant la rectification de la frontière le long de la Roggia Molinara, entre les communes de Chiasso et Côme (avec description du tracé)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1953/403_403_415/19530418/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1953-403_403_415-19530418-fr-pdf-a.pdf" ,
 "0.132.454.221" , "1976-10-05" , "Convention du 23 juin 1972 entre la Confédération suisse et la République italienne concernant une rectification de la frontière le long du torrent Breggia (avec description du tracé)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1976/2029_2029_2029/19761005/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1976-2029_2029_2029-19761005-fr-pdf-a.pdf" ,
 "0.132.454.23" , "1953-04-18" , "Convention du 5 avril 1951 entre la Confédération suisse et la République italienne concernant une rectification de la frontière sur la route de Ponte-Chiasso" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1953/409_409_421/19530418/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1953-409_409_421-19530418-fr-pdf-a.pdf" ,
 "0.132.454.25" , "1985-01-31" , "Convention du 12 juin 1981 entre la Confédération suisse et la République italienne concernant deux rectifications de la frontière aux postes des Mulini et de Pedrinate (avec annexes)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1985/273_273_273/19850131/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1985-273_273_273-19850131-fr-pdf-a.pdf" ,
 "0.132.454.27" , "1963-06-17" , "Convention du 16 mai 1961 entre la Confédération suisse et la République italienne concernant une modification de la frontière au détroit de Lavena ainsi que sur la Tresa" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1963/523_520_536/19630617/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1963-523_520_536-19630617-fr-pdf-a.pdf" ,
 "0.132.454.29" , "1954-12-17" , "Convention du 4 juillet 1952 entre la Confédération suisse et la République italienne concernant la rectification de frontière au Kriegalppass ou Passo di Cornera" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1955/539_557_569/19541217/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1955-539_557_569-19541217-fr-pdf-a.pdf" ,
 "0.132.454.3" , "1942-09-23" , "Convention du 24 juillet 1941 entre la Confédération suisse et le Royaume d'Italie sur l'entretien de l'abornement de toute la frontière italo-suisse entre le Piz Lad ou Piz Lat et le mont Dolent (avec annexe)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/58/1016_1008_1062/19420923/fr/pdf-a/fedlex-data-admin-ch-eli-cc-58-1016_1008_1062-19420923-fr-pdf-a.pdf" ,
 "0.132.454.31" , "2010-02-08" , "Echange de notes des 23 et 26 mai 2008 entre la Suisse et l'Italie concernant la frontière nationale en cas de variation naturelle de la ligne de partage des eaux ou de la ligne de crête en correspondance des glaciers" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2010/109/20100208/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2010-109-20100208-fr-pdf-a.pdf" ,
 "0.132.514.1" , "1949-08-15" , "Traité du 23 décembre 1948 entre la Confédération suisse et la Principauté de Liechtenstein au sujet d'une revision générale de la frontière dans le secteur Rhin-Würznerhorn (avec description du tracé de la frontière)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1949/1063_1155_1085/19490815/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1949-1063_1155_1085-19490815-fr-pdf-a.pdf" ,
 "0.132.514.2" , "1956-02-10" , "Convention du 7 mai 1955 entre la Confédération suisse et la Principauté de Liechtenstein concernant la fixation de la frontière dans le Rhin" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1956/139_143_147/19560210/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1956-139_143_147-19560210-fr-pdf-a.pdf" ,
 "0.141.0" , "2001-09-13" , "Convention du 13 septembre 1973 tendant à réduire le nombre des cas d'apatridie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1992/1779_1779_1779/20010913/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1992-1779_1779_1779-20010913-fr-pdf-a.pdf" ,
 "0.141.113.6" , "2011-10-01" , "Convention du 20 août 2009 entre la Confédération suisse et la République fédérale d'Allemagne relative au service militaire des double nationaux (avec annexes et prot.)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2011/598/20111001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2011-598-20111001-fr-pdf-a.pdf" ,
 "0.141.116.3" , "2001-01-01" , "Convention du 19 mars 1999 entre la Confédération Suisse et la République d'Autriche relative au service militaire des doubles-nationaux (avec formulaires)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2002/4/20010101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2002-4-20010101-fr-pdf-a.pdf" ,
 "0.141.126.3" , "1963-02-06" , "Convention du 15 janvier 1959 entre la Suisse et la Colombie concernant le service militaire" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1963/147_143_151/19630206/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1963-147_143_151-19630206-fr-pdf-a.pdf" ,
 "0.141.133.6" , "1938-12-07" , "Convention du 11 novembre 1937 entre la Suisse et les Etats-Unis d'Amérique relative aux obligations militaires de certains doubles nationaux" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/54/854_878_896/19381207/fr/pdf-a/fedlex-data-admin-ch-eli-cc-54-854_878_896-19381207-fr-pdf-a.pdf" ,
 "0.141.134.92" , "2012-10-03" , "Convention du 16 novembre 1995 entre le Conseil fédéral suisse et le Gouvernement de la <i>République française</i> relative au service militaire des double-nationaux (avec modèles)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1998/89_89_89/20121003/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1998-89_89_89-20121003-fr-pdf-a.pdf" ,
 "0.141.145.4" , "1998-05-01" , "Echange de notes des 24 avril/1er mai 1998 entre la Suisse et l'Italie facilitant l'accès à la double nationalité" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2000/276/19980501/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2000-276-19980501-fr-pdf-a.pdf" ,
 "0.141.145.42" , "2008-09-01" , "Convention du 26 février 2007 entre la Confédération suisse et la République italienne relative au service militaire des doubles-nationaux (avec formulaires)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2008/532/20080901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2008-532-20080901-fr-pdf-a.pdf" ,
 "0.142.01" , "2021-04-28" , "Constitution du 19 octobre 1953 de l'Organisation internationale pour les migrations" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1989/2488_2488_2488/20210428/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1989-2488_2488_2488-20210428-fr-pdf-a-1.pdf" ,
 "0.142.103" , "2018-04-19" , "Accord européen du 13 décembre 1957 sur le régime de la circulation des personnes entre les pays membres du Conseil de l'Europe (avec annexe)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1967/845_886_880/20180419/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1967-845_886_880-20180419-fr-pdf-a.pdf" ,
 "0.142.104" , "2004-07-19" , "Accord européen du 16 décembre 1961 sur la circulation des jeunes sous couvert du passeport collectif entre les pays membres du Conseil de l'Europe (avec modèle)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1967/856_898_891/20040719/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1967-856_898_891-20040719-fr-pdf-a.pdf" ,
 "0.142.111.141" , "1928-04-20" , "Convention du 17 février 1928 entre la Suisse et l'Afghanistan (avec prot. fin.)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/44/232_236_232/19280420/fr/pdf-a/fedlex-data-admin-ch-eli-cc-44-232_236_232-19280420-fr-pdf-a.pdf" ,
 "0.142.111.182" , "2010-09-01" , "Accord du 3 juin 2010 entre le Conseil fédéral suisse et le Gouvernement de la République d'Afrique du Sud relatif à la suppression de l'obligation de visa pour les titulaires d'un passeport diplomatique, officiel ou de service valable" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2010/498/20100901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2010-498-20100901-fr-pdf-a.pdf" ,
 "0.142.111.187" , "1998-06-15" , "Accord du 15 juin 1998 entre le Conseil fédéral suisse et le Gouvernement de la République d'Afrique du Sud relatif à l'échange de stagiaires" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2001/7/19980615/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2001-7-19980615-fr-pdf-a.pdf" ,
 "0.142.111.231" , "1930-03-03" , "Convention d'établissement et de commerce du 10 juin 1929 entre la Suisse et l'Albanie (avec prot. fin.)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/46/82_82_88/19300303/fr/pdf-a/fedlex-data-admin-ch-eli-cc-46-82_82_88-19300303-fr-pdf-a.pdf" ,
 "0.142.111.232" , "2004-07-01" , "Accord du 19 mars 2004 entre le Conseil fédéral suisse et le Gouvernement de la République d'Albanie sur la suppression réciproque de l'obligation du visa pour les titulaires d'un passeport diplomatique" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2004/562/20040701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2004-562-20040701-fr-pdf-a.pdf" ,
 "0.142.111.239" , "2002-07-03" , "Accord du 29 février 2000 entre le Conseil fédéral suisse et le Gouvernement de la République d'Albanie relatif à la réadmission de personnes en situation irrégulière (avec prot.)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2001/8/20020703/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2001-8-20020703-fr-pdf-a.pdf" ,
 "0.142.111.272" , "1991-05-28" , "Echange de notes des 15 janvier/28 mai 1991 entre la Suisse et l'Algérie concernant la dispense réciproque du visa envers certains ressortissants de l'autre Etat" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1991/1890_1890_1890/19910528/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1991-1890_1890_1890-19910528-fr-pdf-a.pdf" ,
 "0.142.111.272.1" , "1992-09-21" , "Echange de lettres des 15/21 juin 1992 entre la Suisse et l'Algérie complétant l'accord des 15 janvier/28 mai 1991 concernant la dispense réciproque du visa envers certains ressortissants de l'autre Etat" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1993/2895_2895_2895/19920921/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1993-2895_2895_2895-19920921-fr-pdf-a.pdf" ,
 "0.142.111.279" , "2007-11-26" , "Accord du 3 juin 2006 entre le Conseil fédéral de la Confédération suisse et le Gouvernement de la République algérienne démocratique et populaire sur la circulation des personnes" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2007/894/20071126/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2007-894-20071126-fr-pdf-a.pdf" ,
 "0.142.111.361" , "1911-10-01" , "Traité d'établissement du 13 novembre 1909 entre la Confédération suisse et l'Empire allemand" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/27/681_677_703/19111001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-27-681_677_703-19111001-fr-pdf-a.pdf" ,
 "0.142.111.361.1" , "1916-11-01" , "Déclaration du 15 octobre 1916 concernant la reprise des personnes sans papiers" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/32/462_466_468/19161101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-32-462_466_468-19161101-fr-pdf-a.pdf" ,
 "0.142.111.363" , "1911-10-01" , "Traité du 31 octobre 1910 entre la Confédération suisse et l'Empire allemand réglant certains droits des ressortissants de chacune des parties contractantes sur le territoire de l'autre partie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/27/692_688_713/19111001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-27-692_688_713-19111001-fr-pdf-a.pdf" ,
 "0.142.111.364" , "1991-06-01" , "Protocole du 19 décembre 1953 entre la Suisse et la République fédérale d'Allemagne concernant des questions d'établissement" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1983/1077_1077_1077/19910601/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1983-1077_1077_1077-19910601-fr-pdf-a.pdf" ,
 "0.142.111.367" , "1999-05-17" , "Accord du 2 février 1955 entre la Confédération suisse et la République fédérale d'Allemagne sur l'échange de stagiaires" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1955/307_315_323/19990517/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1955-307_315_323-19990517-fr-pdf-a-1.pdf" ,
 "0.142.111.368" , "1996-01-01" , "Accord du 20 décembre 1993 entre le Conseil fédéral suisse et le Gouvernement de la République fédérale d'Allemagne relatif à la réadmission de personnes en situation irrégulière (Accord sur la réadmission) (avec prot.)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1994/385_385_385/19960101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1994-385_385_385-19960101-fr-pdf-a.pdf" ,
 "0.142.111.369" , "1955-01-01" , "Accord du 25 octobre 1954 entre le Conseil fédérale suisse et le gouvernement de la République fédérale d'Allemagne concernant la reprise de personnes à la frontière" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1955/25_25_25/19550101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1955-25_25_25-19550101-fr-pdf-a.pdf" ,
 "0.142.111.392" , "2015-04-09" , "Accord du 5 février 2013 entre le Conseil fédéral suisse et l'Exécutif de la République d'Angola sur la suppression réciproque de l'obligation du visa pour les titulaires d'un passeport diplomatique ou de service" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2015/206/20150409/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2015-206-20150409-fr-pdf-a.pdf" ,
 "0.142.111.399" , "2015-04-09" , "Accord de coopération du 6 février 2013 en matière de migration entre le Conseil fédéral suisse et l'exécutif de la République d'Angola (avec annexe)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2015/207/20150409/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2015-207-20150409-fr-pdf-a.pdf" ,
 "0.142.111.547" , "1999-09-14" , "Accord du 26 novembre 1997 entre le Conseil fédéral suisse et le Gouvernement de la République Argentine relatif à l'échange de stagiaires" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2000/368/19990914/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2000-368-19990914-fr-pdf-a.pdf" ,
 "0.142.111.562" , "2010-02-25" , "Accord du 10 novembre 2009 entre le Conseil fédéral suisse et le Gouvernement de la République d'Arménie sur la suppression réciproque de l'obligation du visa pour les titulaires d'un passeport diplomatique" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2010/90/20100225/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2010-90-20100225-fr-pdf-a.pdf" ,
 "0.142.111.562.1" , "2016-08-01" , "Accord du 29 février 2016 entre la Conféderation suisse et la République d'Arménie visant à faciliter la délivrance de visas" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2016/435/20160801/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2016-435-20160801-fr-pdf-a.pdf" ,
